"24015";"ATIVO";"Agreste Potiguar";"AGRESTE POTIGUAR";"Agreste RN";"1"
"24016";"ATIVO";"Litoral Nordeste";"LITORAL NORDESTE";"Litoral NE";"1"
"24017";"ATIVO";"Macaíba";"MACAIBA";"Macaíba";"1"
"24018";"ATIVO";"Natal";"NATAL";"Natal";"1"
"24019";"ATIVO";"Litoral Sul";"LITORAL SUL";"Litoral Sul RN";"1"
"25000";"IGNOR";"Município ignorado - PB";"MUNICIPIO IGNORADO - PB";"Ignorado - PB";"8"
"25001";"ATIVO";"Catolé do Rocha";"CATOLE DO ROCHA";"Catolé do Rocha";"1"
"25002";"ATIVO";"Cajazeiras";"CAJAZEIRAS";"Cajazeiras";"1"
"25003";"ATIVO";"Sousa";"SOUSA";"Sousa";"1"
"25004";"ATIVO";"Patos";"PATOS";"Patos";"1"
"25005";"ATIVO";"Piancó";"PIANCO";"Piancó";"1"
"25006";"ATIVO";"Itaporanga";"ITAPORANGA";"Itaporanga";"1"
"25007";"ATIVO";"Serra do Teixeira";"SERRA DO TEIXEIRA";"Serra Teixeira";"1"
"25008";"ATIVO";"Seridó Ocidental Paraibano";"SERIDO OCIDENTAL PARAIBANO";"Seridó Ocid.PB";"1"
"25009";"ATIVO";"Seridó Oriental Paraibano";"SERIDO ORIENTAL PARAIBANO";"Seridó Or.PB";"1"
"25010";"ATIVO";"Cariri Ocidental";"CARIRI OCIDENTAL";"Cariri Ocid.";"1"
"25011";"ATIVO";"Cariri Oriental";"CARIRI ORIENTAL";"Cariri Oriental";"1"
"25012";"ATIVO";"Curimataú Ocidental";"CURIMATAU OCIDENTAL";"Curimataú Ocid.";"1"
"25013";"ATIVO";"Curimataú Oriental";"CURIMATAU ORIENTAL";"Curimataú Or.";"1"
"25014";"ATIVO";"Esperança";"ESPERANCA";"Esperança";"1"
"25015";"ATIVO";"Brejo Paraibano";"BREJO PARAIBANO";"Brejo PB";"1"
"25016";"ATIVO";"Guarabira";"GUARABIRA";"Guarabira";"1"
"25017";"ATIVO";"Campina Grande";"CAMPINA GRANDE";"Campina Grande";"1"
"25018";"ATIVO";"Itabaiana";"ITABAIANA";"Itabaiana";"1"
